1,-0.72043025,-0.80559975,1.3352542,0.7002233,0.5049265,2.5097423,-0.5162946,1.675381,-0.89534014,0.7382856,-0.37820774,-3.5189717,-0.002862392,0.6803353,-1.2237699,-0.10692617,-0.9063571,-0.41974586,-3.6651747,1.3678962,0.118416734,0.48298284,-0.16049181,2.0219393,-0.30592877,-0.7102757,2.4400692,0.80164844,1.1602508,1.9022149,0.76207936,1.2574748,-1.2906841,1.3697141,0.326854,-0.93440366,-1.2768182,-0.26801088,0.19236195,-0.5939109,0.3194137,-0.000815563,-0.69816947,0.078917466,-2.6715076,2.1423848,1.6557956,0.15085647,0.7003741,2.3125691,-0.51873004,0.13267167,-0.6016969,-0.21241203,1.508463,-2.1134965,-0.6513751,-0.54252726,1.0614053,1.5645833,1.348727,-0.16482541,1.9429456,0.48472643,-0.1738445,-1.4292278,2.7751424,0.15040156,1.48458,3.4146855,1.356322,2.5829241,1.6809074,1.0130334,-1.1942261,1.9412267,-0.53501713,-0.13183019,1.5041196,-1.3806088,-0.57446826,1.0566158,-2.4596102,-0.3560275,0.9498096,-0.36166278,0.77962255,1.6186553,-0.8889306,-2.1154518,-0.9857866,-0.65795463,-1.1401303,2.2366242,1.8865397,-0.07127065,0.85923034,0.91038465,-0.19668314,-0.12924545
1,-0.27453816,-1.203233,0.44100305,0.68761796,0.70350826,2.208054,-0.43888527,1.3826714,-0.70276433,1.7657458,-0.1629918,-3.8769422,-0.4289538,1.0622975,-2.1868691,-0.5655835,-0.68770206,0.25623557,-4.128637,1.9875861,-0.20079392,0.9215593,-0.6705065,1.9628805,-0.8600627,-0.25849068,2.1641998,0.20836654,1.4286467,1.7299204,0.7886659,0.18396895,-0.55979836,1.5175271,0.89877886,-1.0593007,-1.2898617,-0.9866689,0.71134037,-1.3594573,1.1072326,0.21827388,-1.4565712,0.31797773,-2.4900455,1.8067455,1.8562732,0.72432137,0.40425947,2.0103316,-0.06581814,0.054627087,-0.8657808,-0.007754787,1.2607932,-1.8643326,-0.4554261,0.08756392,0.94161,1.794436,1.4257243,0.16328749,2.365817,0.8746852,-0.6323951,-2.0155783,2.6852517,0.85843444,1.3077636,2.9762871,1.7604932,2.529094,2.2671883,0.23942883,-0.9890176,2.0682673,0.38544524,0.2697478,1.344741,-1.4343169,-0.9459252,-0.65697926,-2.7976327,-0.50340986,0.94946736,-0.16764727,0.43881264,1.8905698,-1.2948474,-1.4322627,-2.1252692,-0.82986253,-0.64318025,1.753882,1.0378425,-0.4670221,0.43642706,1.94638,0.40542746,0.650413
1,-0.35081908,-1.527399,0.81205994,0.7220403,0.16948013,2.7060084,-1.0874176,1.7847656,-1.2823019,0.7527694,-0.34389138,-3.6440759,-0.5539285,0.89342076,-2.0383947,-0.3687837,-1.2606972,0.13314977,-3.582699,1.0969492,0.12133297,0.34001282,-0.25373033,2.151761,-0.8576225,-0.5170806,2.405067,0.67622757,1.3673497,1.8903247,0.90132123,1.2603283,-0.9525569,1.4398088,0.6795017,-0.87897813,-1.731709,-0.47059235,0.94268066,-1.2277921,0.89480287,-0.2385777,-0.99877393,0.040999677,-2.3797886,2.328266,1.538773,-0.08291977,0.36633962,2.7458467,-0.41640297,7.80E-05,-0.73278123,0.079947025,1.6921662,-2.1274807,-0.7067394,-0.1532222,1.0820736,1.5827359,1.4820774,-0.41921234,2.1081276,0.9607047,0.026824456,-1.42129,3.277888,0.640233,1.4871205,3.2376828,1.4878339,2.8704393,1.8470072,0.8583879,-1.1865702,2.4683714,-0.11778227,-0.25373903,1.3196968,-1.4417164,-0.988862,0.14535618,-2.3686948,-0.70573103,1.0052898,-0.019430574,0.45755762,2.2077763,-0.7048679,-1.533034,-1.5007077,-0.5318645,-0.7832381,1.9768618,1.5596046,0.21141008,0.6548281,1.4471629,-0.13284014,-0.077996366
1,-1.1871902,-2.2518315,1.1799037,1.0861198,0.2879211,2.5609362,-0.38813394,1.5918947,-0.4521588,1.2939593,0.118399985,-3.1973174,-0.28502318,1.3397639,-2.671973,-0.52062976,-0.41209853,-0.22455299,-3.6120872,1.3325548,0.2550768,0.5137757,-0.74333966,2.100025,-0.80500615,0.012677266,2.1338744,-0.026304845,1.7923876,1.2360439,1.3670706,1.1613988,-0.7081691,1.9502958,0.49629754,-0.9826247,-1.1342506,-0.7301663,0.19706734,-0.8379953,1.0553839,-0.10566587,-0.39636084,0.5281702,-1.4736503,2.197651,1.4316418,0.75946057,1.3696283,2.238188,-0.103216425,0.15801726,-0.70674986,-0.115309834,1.3870916,-2.4470797,-0.21993041,-0.59876865,0.5798265,1.5111117,1.9642483,0.27830026,2.158338,0.44134364,0.30383077,-1.7066175,2.855385,0.46626037,1.3607756,3.1960945,1.2649965,2.9294004,1.6811496,0.47466353,-1.0330061,1.6834797,0.23447761,-0.7848516,0.9247954,-1.6314396,-0.65736765,0.18934928,-2.7443774,-0.20916572,1.535115,0.011704733,1.0416123,2.9866385,-0.49186102,-1.7078519,-1.3391083,-0.85837877,-0.52650476,2.1210606,1.3812892,-0.66282374,0.6078855,1.8184497,-0.45181876,0.81674296
1,-0.4945804,-1.2578194,1.092198,0.7722403,0.19044273,2.3689184,-0.5504743,1.0884722,-0.7946058,1.0351509,-0.045391683,-3.560676,-0.4156518,0.8559691,-1.7343627,-0.28988293,-0.809105,0.060795344,-3.8002112,1.5822316,-0.077552564,0.4661425,-0.5563621,1.8115125,-0.6345489,-0.16809532,2.679468,0.34221774,1.1998075,1.6207248,0.96177584,0.591818,-0.7800008,0.82467484,0.62721956,-0.972605,-1.5064504,-0.74882764,0.8754248,-0.93088466,0.8476637,-0.06545415,-1.3207442,0.27533823,-2.4466264,1.9366226,1.8993667,-0.022762347,0.62540805,2.3597667,-0.11648396,-0.17869899,-0.9923146,0.106941275,1.3647488,-1.737566,-0.58583957,-0.17396155,0.9159378,1.3789133,1.2640066,-0.023180338,2.248287,0.7726914,-0.3998461,-1.6073611,2.9314156,0.57934314,1.024265,2.6771908,1.620913,2.7165585,1.7923316,0.84893906,-1.0977291,2.122547,0.20420468,-0.11381189,1.4354163,-1.3267094,-1.0518965,-0.02702405,-2.671189,-0.33367682,0.97113544,-0.44751173,0.6275936,1.9288595,-0.5431533,-1.7359664,-1.8287659,-0.52292204,-0.760287,1.6097529,1.4360836,-0.17348343,0.6952831,1.4785775,-0.18299536,0.29250044
1,-0.27288845,-1.2975639,0.780358,0.7797447,0.39785826,2.3376222,-0.59682316,1.0988555,-0.9589154,1.439146,-0.43673766,-3.5264919,-1.0228838,1.2009557,-2.0309124,-0.50340706,-0.94290173,-0.22131222,-3.8767896,1.359776,-0.6078328,0.5198096,-0.5877287,2.2291286,-0.9372094,-0.39465773,2.5268006,0.41886696,1.3995343,1.5284076,0.91218793,0.8111816,-0.23441055,1.3477683,0.5414681,-0.67890537,-1.3128616,-0.79978746,1.1670252,-0.8560678,0.8773404,0.1131622,-1.2548226,0.27310848,-2.5189643,1.8026114,1.1704788,0.31146806,0.6842466,2.5265555,-0.045341674,0.007756405,-0.69062775,0.12565622,1.4717814,-1.582924,-0.44220343,-0.5338403,0.7855216,1.5407897,1.3432268,-0.23590161,2.188707,0.36192298,0.07288264,-1.6181469,3.2189012,0.46078268,1.7527267,2.731666,1.7027711,2.5978813,1.9126974,0.6834711,-1.1942366,1.9963148,-0.08858107,-0.17357942,0.8772298,-1.5711795,-1.1179273,-0.033880137,-2.302358,-0.41295183,0.6364187,-0.12749124,0.42780662,1.9038333,-0.9826422,-1.7632254,-1.7632757,-0.38883203,-1.1507657,2.1284924,0.7825935,-0.17076842,0.5737516,1.4628559,0.13158025,0.67634076
1,-0.31679437,-1.3925058,0.89499897,0.95524555,0.3830847,2.7357175,-0.7377973,1.602287,-0.829614,1.0408454,-0.20611191,-3.3328369,-0.5945052,0.9496989,-1.7946368,-0.35661894,-1.2338675,0.10021679,-3.893861,1.1515274,-0.004793339,0.21959984,-0.42827767,2.1837704,-0.85653883,-0.28244504,2.2451682,0.46900338,1.2450415,1.5689527,1.1387589,0.8201924,-0.8849826,1.3013563,0.587104,-0.85906965,-1.5650259,-0.7409615,1.4576643,-1.1845477,0.8360447,-0.28858513,-1.3190114,0.06346756,-2.444069,2.0856633,1.647815,-0.033244975,0.6248437,2.5067663,-0.34046918,0.17221025,-0.63114864,0.0918704,1.4680233,-1.9246906,-0.5399043,0.05620949,0.812671,1.3802364,1.5716019,-0.21849926,1.9873129,0.73343533,-0.07264984,-1.2773746,3.029384,0.6262714,1.5006874,2.907267,1.4491367,2.826749,1.6787182,0.5619264,-1.3552049,2.3484209,0.094086796,-0.36001307,1.1221493,-1.359293,-1.0566711,0.058385532,-2.6861544,-0.6391198,0.96731687,-0.02395084,0.5447198,1.9572275,-0.5030633,-1.8339832,-1.8900657,-0.4784545,-0.71583325,1.9033701,1.2632498,-0.14164947,0.621891,1.441266,-0.14962475,0.36805707
1,-0.6183748,-1.380666,1.3443583,0.7693171,0.21000835,2.6106024,-0.2177391,1.2837974,-0.6350395,0.91886234,0.018078357,-3.2077887,0.4147268,0.9367673,-1.7119095,-0.13651124,-0.63612914,-0.10406774,-3.664199,1.5362141,-0.21251576,0.7088133,-0.23516151,1.7659928,-0.5314899,-0.35248518,2.2420497,0.3057129,1.4404107,1.482357,0.8899769,1.0503194,-1.0488573,1.3874682,0.2530273,-0.93673766,-1.1243972,-0.86524624,0.7254937,-0.80183864,0.8820267,-0.12623532,-0.5650786,0.2639725,-1.7580482,2.1414087,1.522032,0.39444274,1.0768659,2.3502629,0.09802429,0.016558738,-0.7088942,-0.22721188,1.5433505,-2.0064595,-0.6028343,-0.5872793,0.7734665,1.4860156,1.5350838,-0.075084634,1.9541225,0.31383455,0.30577347,-1.6343217,2.6171975,0.90561557,1.1846243,2.4098167,1.2035977,2.4486878,1.7014762,0.7994049,-0.7762662,1.9671725,0.26542214,-0.24032678,1.3469325,-1.3019462,-0.96476716,0.55541325,-2.632108,-0.2672621,1.0003302,-0.4688603,1.1684725,2.0322585,-0.3027241,-1.7747523,-1.4037621,-0.922912,-0.78223324,2.114953,1.7710482,0.03147722,1.0217649,1.3906621,-0.28794837,0.75032276
1,-0.6001884,-1.3750845,0.75823444,0.7760031,0.64615655,2.3802354,-0.43218607,1.1318017,-0.86601394,1.4826258,-0.4997047,-3.9547613,-0.37127224,0.7085319,-1.7470075,-0.4759201,-0.78866446,-0.078769505,-3.3567204,1.6306466,-0.33104736,0.5687577,-0.21074745,2.0608747,-0.53199464,-0.54279476,2.8650994,0.34111714,1.4643085,1.8152708,0.6594558,0.8427115,-0.6254217,1.191817,0.66326535,-0.6197389,-1.4429514,-0.24141937,0.52275723,-1.0009502,0.8243236,0.14731655,-1.0356451,0.30560416,-2.5910954,1.6095089,1.3114011,0.5863345,0.967782,1.9776279,-0.18625638,0.024221543,-0.9350857,0.12330742,1.5122668,-1.84431,-0.26967192,-0.6158261,1.188746,1.6307385,1.147415,-0.4296254,1.9233103,0.17589226,-0.20573036,-1.6459949,2.7564046,0.5489507,1.3373363,2.5698233,1.5873873,2.3993707,2.0712829,0.9559425,-0.7644916,1.7393591,0.06780577,0.058744114,1.1494675,-1.5229005,-1.0482309,0.07000432,-2.2478197,-0.28940696,0.49091348,-0.13844018,0.48224482,1.7653208,-1.3046389,-1.6883603,-0.9637981,-0.565141,-1.078462,2.1129327,1.3208339,0.09215183,0.64950925,1.2741132,0.3972948,0.42005447
1,-0.49553823,-0.8750816,1.279488,0.8107686,0.3381193,2.8970256,-0.42904398,1.4937298,-0.6669337,1.3494062,-0.15237564,-3.8538368,0.015840573,0.92047715,-1.5281365,-0.5160394,-0.6931553,-0.20771591,-4.241532,1.4534632,-0.07282308,0.38712743,-0.19581255,1.7881259,-0.58190304,-0.31713742,2.5083585,0.22842205,1.1010462,1.9843335,0.6738327,0.59310275,-0.8736941,1.1769518,0.66416687,-1.1128377,-1.4111841,-0.19859469,0.5877065,-0.8342464,0.6766497,-0.011614541,-1.1492162,-0.13905375,-2.8956916,1.8742406,2.1301725,0.16932559,0.7805974,2.1341753,-0.21932194,0.21115212,-0.58839774,-0.034292623,1.3604165,-1.9900244,-0.4867476,-0.10567276,1.1415823,1.6139833,1.1406054,0.15262955,2.0823162,0.667721,-0.41883463,-1.6646005,2.943439,0.60741574,1.5613973,3.005173,1.3304863,2.7391255,1.8697363,0.86259323,-1.4151942,2.1962616,0.07088611,0.14703451,1.5934142,-1.5067699,-1.1321104,0.56893307,-2.9314225,-0.22827786,1.0817667,-0.6700557,1.022901,1.4614576,-0.7079306,-1.9396561,-1.620809,-0.5665798,-1.0281538,2.173301,1.7188549,-0.17405637,0.853396,1.3021853,-0.042164043,-0.003117132
